,Diện tích,Số tầng,Đường vào,Loại đường vào,loai_duong_null_flag,duong_vao_null_flag,hem_xe_hoi,gan_cho_sieu_thi,gan_truong_hoc,gan_benh_vien,gan_cong_vien_ho_nuoc,Tổng số phòng,Pháp lý_Sổ đỏ,Pháp lý_không có,Nội thất_Cơ bản,Nội thất_Trống / Nhà thô,Nội thất_Đầy đủ,Quận_encoded
1667,51.0,5,7.0,0.0,1,0,1,0,0,0,0,9,0.0,0.0,0.0,1.0,0.0,11.23594537682606
1668,116.0,2,,2.0,0,1,1,0,1,1,0,4,0.0,0.0,0.0,1.0,0.0,15.25688957809374
1669,141.0,4,16.0,0.0,1,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,1.0,17.074597659317714
1670,110.0,3,,3.0,0,1,0,0,1,0,0,12,0.0,0.0,0.0,1.0,0.0,17.074597659317714
1671,72.0,3,5.0,3.0,0,0,1,1,0,0,0,9,0.0,0.0,0.0,1.0,0.0,9.226974492834636
1672,263.0,5,8.0,2.0,0,0,0,0,0,0,0,18,0.0,0.0,0.0,1.0,0.0,44.69026545333514
1673,69.0,5,,3.0,0,1,0,0,0,0,0,10,0.0,0.0,1.0,0.0,0.0,18.781854189609117
1674,48.0,2,5.0,0.0,1,0,1,0,0,0,0,4,0.0,0.0,0.0,1.0,0.0,8.442832785570205
1675,288.0,5,12.0,0.0,1,0,0,0,1,1,1,12,0.0,0.0,0.0,1.0,0.0,22.79348057598528
1676,60.0,3,10.0,1.0,0,0,1,0,0,0,0,6,0.0,0.0,0.0,0.0,1.0,22.79348057598528
1677,66.0,5,20.0,0.0,1,0,0,0,0,0,0,8,0.0,0.0,0.0,1.0,0.0,44.69026545333514
1678,95.0,4,7.0,2.0,0,0,1,1,1,0,0,10,0.0,0.0,0.0,0.0,1.0,8.442832785570205
1679,31.0,3,4.0,2.0,0,0,1,0,0,0,0,5,0.0,0.0,0.0,0.0,1.0,18.781854189609117
1680,49.0,3,8.0,3.0,0,0,1,0,0,0,0,6,0.0,0.0,0.0,1.0,0.0,17.074597659317714
1681,49.0,3,8.0,3.0,0,0,1,0,0,0,0,7,0.0,0.0,0.0,1.0,0.0,15.25688957809374
1682,300.0,5,,0.0,1,1,0,0,0,0,1,115,0.0,0.0,0.0,1.0,0.0,22.79348057598528
1683,330.0,3,10.0,3.0,0,0,1,0,0,0,0,10,0.0,0.0,0.0,0.0,1.0,11.23594537682606
1684,45.0,1,,3.0,0,1,0,1,0,0,1,3,0.0,0.0,1.0,0.0,0.0,9.226974492834636
1685,28.0,4,,3.0,0,1,0,0,1,0,0,11,0.0,0.0,0.0,0.0,1.0,15.25688957809374
1686,123.0,3,6.0,2.0,0,0,1,0,0,0,0,9,0.0,0.0,0.0,0.0,1.0,46.42285954678442
1687,51.0,4,3.0,3.0,0,0,1,0,0,0,0,10,0.0,0.0,1.0,0.0,0.0,9.226974492834636
1688,100.0,4,20.0,3.0,0,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,1.0,11.524548031698988
1689,33.0,2,,2.0,0,1,1,1,1,0,0,4,0.0,0.0,0.0,1.0,0.0,15.25688957809374
1690,82.0,1,4.0,2.0,0,0,0,1,0,0,0,3,0.0,0.0,0.0,1.0,0.0,11.23594537682606
1691,30.0,5,5.0,3.0,0,0,1,0,0,1,0,6,1.0,0.0,0.0,1.0,0.0,15.25688957809374
1692,90.0,1,,3.0,0,1,0,1,0,0,0,3,0.0,0.0,0.0,1.0,0.0,13.674404235916532
1693,40.0,2,6.0,3.0,0,0,1,0,1,1,0,4,0.0,0.0,1.0,0.0,0.0,17.074597659317714
1694,49.0,2,,3.0,0,1,1,0,0,0,0,5,0.0,0.0,0.0,0.0,1.0,9.635508099625392
1695,120.0,6,20.0,0.0,1,0,0,0,0,0,0,40,0.0,0.0,0.0,0.0,1.0,44.69026545333514
1696,65.0,4,6.0,3.0,0,0,1,1,1,1,0,12,0.0,0.0,0.0,1.0,0.0,17.074597659317714
1697,52.0,5,4.0,0.0,1,0,1,0,0,0,0,10,0.0,0.0,1.0,0.0,0.0,11.504108090114467
1698,72.0,4,8.0,0.0,1,0,0,0,0,0,0,8,0.0,0.0,0.0,1.0,0.0,9.226974492834636
1699,90.0,3,6.0,0.0,1,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,1.0,13.674404235916532
1700,169.0,4,8.0,2.0,0,0,1,0,0,0,1,10,0.0,0.0,0.0,1.0,0.0,44.69026545333514
1701,57.0,6,20.0,3.0,0,0,0,1,1,1,0,14,0.0,0.0,0.0,0.0,1.0,15.25688957809374
1702,104.0,4,,0.0,1,1,0,0,0,0,1,11,0.0,0.0,0.0,1.0,0.0,44.69026545333514
1703,47.0,5,5.0,2.0,0,0,1,0,0,0,0,9,0.0,0.0,0.0,0.0,1.0,15.25688957809374
1704,114.0,4,,0.0,1,1,0,1,1,1,1,8,0.0,0.0,0.0,0.0,1.0,8.442832785570205
1705,100.0,5,,2.0,0,1,1,0,0,1,0,11,0.0,0.0,0.0,1.0,0.0,9.226974492834636
1706,42.0,3,,0.0,1,1,0,0,0,0,0,5,0.0,0.0,0.0,0.0,1.0,15.25688957809374
1707,67.0,5,6.0,2.0,0,0,1,0,0,0,0,10,0.0,0.0,0.0,1.0,0.0,44.69026545333514
1708,96.0,4,,2.0,0,1,1,0,0,0,0,10,0.0,0.0,1.0,0.0,0.0,22.79348057598528
1709,85.0,3,12.0,3.0,0,0,0,0,0,0,1,10,0.0,0.0,0.0,1.0,0.0,15.25688957809374
1710,79.0,4,8.0,0.0,1,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,1.0,18.781854189609117
1711,36.0,3,4.0,3.0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,1.0,15.25688957809374
1712,31.0,3,,3.0,0,1,0,0,0,0,0,10,0.0,0.0,0.0,1.0,0.0,18.781854189609117
1713,309.0,7,,0.0,1,1,0,0,0,0,0,130,0.0,0.0,0.0,1.0,0.0,17.074597659317714
1714,46.0,1,4.0,0.0,1,0,0,0,0,0,0,5,0.0,0.0,0.0,1.0,0.0,8.442832785570205
1715,74.0,3,12.0,1.0,0,0,1,0,0,0,0,7,0.0,0.0,0.0,1.0,0.0,15.25688957809374
1716,62.0,3,6.0,3.0,0,0,1,0,0,0,0,6,0.0,0.0,0.0,0.0,1.0,17.074597659317714
1717,42.0,4,2.0,0.0,1,0,0,0,1,0,1,8,0.0,0.0,0.0,0.0,1.0,9.226974492834636
1718,72.0,4,4.0,0.0,1,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,1.0,15.25688957809374
1719,48.0,2,5.0,0.0,1,0,1,0,0,0,0,4,0.0,0.0,0.0,1.0,0.0,8.442832785570205
1720,32.0,4,3.0,3.0,0,0,1,0,0,0,0,7,0.0,0.0,1.0,0.0,0.0,18.781854189609117
1721,403.0,2,,3.0,0,1,0,0,0,0,0,9,0.0,0.0,0.0,0.0,1.0,11.812222678951098
1722,72.0,2,5.0,3.0,0,0,0,0,0,0,0,4,0.0,0.0,1.0,0.0,0.0,24.61294356994541
1723,300.0,2,,3.0,0,1,0,0,0,0,0,115,0.0,0.0,0.0,1.0,0.0,44.69026545333514
1724,144.0,6,24.0,0.0,1,0,0,0,0,0,0,10,0.0,0.0,0.0,1.0,0.0,17.640442397803668
1725,57.0,2,8.0,3.0,0,0,0,0,1,0,0,6,0.0,0.0,1.0,0.0,0.0,12.664127058271283
1726,1.233,5,,0.0,1,1,0,0,1,1,0,6,0.0,0.0,0.0,1.0,0.0,8.442832785570205
1727,54.0,4,8.0,0.0,1,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,1.0,15.25688957809374
1728,143.0,6,6.0,3.0,0,0,0,0,0,0,0,41,0.0,0.0,0.0,0.0,1.0,9.226974492834636
1729,84.0,4,,3.0,0,1,1,0,0,0,0,9,0.0,0.0,0.0,0.0,1.0,15.25688957809374
1730,65.0,4,,3.0,0,1,0,0,0,0,0,8,0.0,0.0,0.0,0.0,1.0,17.074597659317714
1731,50.0,5,6.0,0.0,1,0,1,0,0,0,0,11,0.0,0.0,0.0,0.0,1.0,11.524548031698988
1732,81.0,4,,0.0,1,1,1,0,0,0,0,9,0.0,0.0,0.0,0.0,1.0,8.300633551777777
1733,27.0,3,,0.0,1,1,1,1,1,1,0,5,0.0,0.0,0.0,0.0,1.0,22.79348057598528
1734,12.0,3,3.0,0.0,1,0,0,1,1,1,0,4,0.0,0.0,0.0,0.0,1.0,44.69026545333514
1735,112.0,1,,0.0,1,1,1,0,0,0,0,12,0.0,0.0,0.0,1.0,0.0,11.524548031698988
1736,78.0,4,6.0,3.0,0,0,0,0,1,0,0,9,0.0,0.0,0.0,0.0,1.0,13.674404235916532
1737,95.0,4,,3.0,0,1,0,1,1,0,0,9,0.0,0.0,1.0,0.0,0.0,11.23594537682606
1738,32.0,4,,2.0,0,1,1,1,1,1,0,7,0.0,0.0,0.0,0.0,1.0,46.42285954678442
1739,95.0,2,10.0,3.0,0,0,1,0,0,0,0,4,0.0,0.0,0.0,1.0,0.0,15.25688957809374
1740,62.0,4,12.0,3.0,0,0,0,0,1,0,0,9,0.0,0.0,0.0,0.0,1.0,8.300633551777777
1741,84.0,4,20.0,3.0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,1.0,8.300633551777777
1742,90.0,4,10.0,3.0,0,0,1,0,0,0,0,8,0.0,0.0,0.0,1.0,0.0,15.25688957809374
1743,59.0,4,,3.0,0,1,0,0,0,0,0,8,0.0,0.0,1.0,0.0,0.0,9.226974492834636
1744,104.0,1,16.0,3.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,11.524548031698988
1745,45.0,4,,0.0,1,1,1,0,0,0,0,6,0.0,0.0,0.0,0.0,1.0,46.42285954678442
1746,49.0,2,,2.0,0,1,1,1,1,1,0,4,0.0,0.0,0.0,1.0,0.0,9.226974492834636
1747,101.0,4,12.0,0.0,1,0,0,0,0,0,1,9,0.0,1.0,0.0,1.0,0.0,24.61294356994541
1748,48.0,4,,3.0,0,1,0,0,0,0,0,7,0.0,0.0,0.0,0.0,1.0,12.664127058271283
1749,44.0,3,4.0,3.0,0,0,1,0,1,1,0,7,1.0,0.0,0.0,1.0,0.0,18.781854189609117
1750,18.0,3,3.0,1.0,0,0,1,1,1,0,0,4,0.0,0.0,0.0,1.0,0.0,13.737301913536498
1751,67.0,4,,2.0,0,1,1,1,1,0,0,9,0.0,0.0,0.0,1.0,0.0,11.23594537682606
1752,42.0,4,3.0,1.0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,1.0,11.524548031698988
1753,16.0,4,3.0,3.0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,1.0,46.42285954678442
1754,112.0,3,16.0,3.0,0,0,1,0,0,0,0,7,0.0,0.0,1.0,0.0,0.0,17.640442397803668
1755,105.0,3,8.0,0.0,1,0,0,0,0,0,0,10,0.0,0.0,0.0,1.0,0.0,44.69026545333514
1756,45.0,2,4.0,2.0,0,0,0,0,1,0,0,4,0.0,0.0,1.0,0.0,0.0,11.23594537682606
1757,40.0,1,3.0,3.0,0,0,0,1,1,1,1,4,0.0,0.0,1.0,0.0,0.0,17.074597659317714
1758,139.0,4,6.0,2.0,0,0,1,0,1,0,0,26,0.0,0.0,0.0,0.0,1.0,46.42285954678442
1759,152.0,6,,2.0,0,1,1,0,0,0,0,10,1.0,0.0,0.0,1.0,0.0,17.074597659317714
1760,77.0,5,6.0,0.0,1,0,1,0,0,0,0,9,0.0,0.0,0.0,0.0,1.0,9.226974492834636
1761,140.0,4,12.0,0.0,1,0,0,0,0,0,0,20,0.0,0.0,0.0,1.0,0.0,24.61294356994541
1762,59.0,4,10.0,3.0,0,0,0,0,0,0,1,9,0.0,0.0,0.0,1.0,0.0,13.674404235916532
1763,70.0,3,8.0,3.0,0,0,1,1,1,0,0,8,0.0,0.0,0.0,1.0,0.0,11.524548031698988
1764,72.0,1,16.0,3.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,12.664127058271283
1765,32.0,4,6.0,3.0,0,0,0,1,0,0,0,7,0.0,0.0,0.0,0.0,1.0,11.23594537682606
1766,184.0,5,6.0,0.0,1,0,0,0,1,0,0,24,0.0,1.0,0.0,1.0,0.0,8.442832785570205
1767,183.0,8,,3.0,0,1,0,0,0,0,0,54,0.0,0.0,0.0,1.0,0.0,15.25688957809374
1768,95.0,7,,0.0,1,1,0,0,0,1,0,10,0.0,0.0,0.0,1.0,0.0,22.79348057598528
1769,34.0,4,4.0,3.0,0,0,1,1,1,1,1,10,0.0,0.0,0.0,1.0,0.0,44.69026545333514
1770,104.0,2,12.0,3.0,0,0,0,0,0,0,0,6,0.0,0.0,1.0,0.0,0.0,15.25688957809374
1771,47.0,3,,0.0,1,1,0,1,1,0,1,7,0.0,0.0,0.0,1.0,0.0,11.23594537682606
1772,128.0,8,25.0,3.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0,0.0,1.0,46.42285954678442
1773,82.0,4,10.0,0.0,1,0,0,0,1,1,0,9,0.0,0.0,0.0,1.0,0.0,22.79348057598528
1774,47.0,2,,0.0,1,1,1,0,0,0,0,4,0.0,0.0,0.0,1.0,0.0,8.442832785570205
1775,74.0,1,5.0,3.0,0,0,1,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,9.618653544659924
1776,106.0,2,,3.0,0,1,0,0,0,0,0,6,0.0,0.0,1.0,0.0,0.0,44.69026545333514
1777,52.0,2,,2.0,0,1,1,0,0,0,0,5,0.0,0.0,1.0,0.0,0.0,18.781854189609117
1778,145.0,4,8.0,3.0,0,0,1,0,0,0,0,19,0.0,0.0,0.0,1.0,0.0,17.640442397803668
1779,60.0,4,10.0,0.0,1,0,0,1,1,0,0,9,0.0,0.0,0.0,0.0,1.0,8.300633551777777
1780,87.0,3,,3.0,0,1,0,0,0,0,1,10,0.0,0.0,0.0,1.0,0.0,22.79348057598528
1781,55.0,3,3.0,0.0,1,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,1.0,17.074597659317714
1782,77.0,6,,3.0,0,1,1,1,0,0,0,10,1.0,0.0,0.0,1.0,0.0,44.69026545333514
1783,109.0,3,,3.0,0,1,1,1,1,1,0,20,0.0,0.0,0.0,1.0,0.0,22.79348057598528
1784,40.0,5,2.0,0.0,1,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,1.0,11.504108090114467
1785,56.0,1,4.0,0.0,1,0,0,0,0,0,0,4,0.0,0.0,0.0,1.0,0.0,13.674404235916532
1786,82.0,2,7.0,3.0,0,0,1,0,0,0,0,5,0.0,0.0,1.0,0.0,0.0,13.674404235916532
1787,60.0,4,8.0,0.0,1,0,1,0,0,0,0,8,0.0,0.0,0.0,1.0,0.0,15.25688957809374
1788,56.0,2,3.0,0.0,1,0,0,1,1,0,0,7,0.0,0.0,1.0,0.0,0.0,12.664127058271283
1789,151.0,3,4.0,3.0,0,0,0,1,0,0,0,7,0.0,0.0,0.0,0.0,1.0,13.674404235916532
1790,63.0,3,12.0,3.0,0,0,0,1,1,0,0,6,0.0,0.0,0.0,0.0,1.0,17.640442397803668
1791,60.0,5,5.0,0.0,1,0,0,0,1,0,0,13,0.0,0.0,0.0,1.0,0.0,11.23594537682606
1792,53.0,4,,0.0,1,1,0,1,0,1,1,9,0.0,0.0,0.0,1.0,0.0,9.226974492834636
1793,86.0,5,8.0,0.0,1,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,1.0,18.781854189609117
1794,179.0,2,10.0,2.0,0,0,1,1,1,0,0,4,0.0,0.0,0.0,0.0,1.0,9.618653544659924
1795,46.0,3,4.0,0.0,1,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,1.0,15.25688957809374
1796,38.0,2,3.0,3.0,0,0,0,1,1,1,0,4,0.0,0.0,0.0,1.0,0.0,11.23594537682606
1797,68.0,4,4.0,2.0,0,0,1,0,0,0,0,7,0.0,0.0,0.0,0.0,1.0,8.442832785570205
1798,55.0,4,6.0,3.0,0,0,1,0,0,0,0,10,0.0,0.0,0.0,0.0,1.0,18.781854189609117
1799,165.0,5,,0.0,1,1,1,0,0,0,0,17,0.0,0.0,0.0,1.0,0.0,18.473164499429945
1800,72.0,5,6.0,2.0,0,0,1,0,0,0,0,13,0.0,0.0,0.0,1.0,0.0,15.25688957809374
1801,434.0,5,,3.0,0,1,0,0,0,0,0,13,0.0,0.0,0.0,1.0,0.0,46.42285954678442
1802,26.0,3,3.0,1.0,0,0,0,0,0,0,0,5,0.0,0.0,1.0,0.0,0.0,44.69026545333514
1803,67.0,2,6.0,2.0,0,0,1,1,1,1,0,4,0.0,0.0,0.0,1.0,0.0,8.300633551777777
1804,32.0,2,,0.0,1,1,1,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,22.79348057598528
1805,53.0,3,,2.0,0,1,1,0,0,0,0,7,0.0,0.0,0.0,0.0,1.0,13.674404235916532
1806,339.0,7,20.0,3.0,0,0,0,0,0,0,0,43,0.0,0.0,0.0,1.0,0.0,44.69026545333514
1807,43.0,2,4.0,3.0,0,0,1,1,1,0,0,8,0.0,0.0,0.0,1.0,0.0,13.674404235916532
1808,52.0,3,6.0,2.0,0,0,1,0,0,0,0,6,0.0,0.0,0.0,0.0,1.0,11.23594537682606
1809,1.464,1,30.0,3.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,12.664127058271283
1810,50.0,3,,0.0,1,1,0,1,0,0,0,7,0.0,0.0,0.0,0.0,1.0,13.674404235916532
1811,116.0,4,,0.0,1,1,0,0,0,0,0,9,0.0,0.0,0.0,0.0,1.0,13.674404235916532
1812,52.0,4,4.0,2.0,0,0,1,0,0,0,0,8,0.0,0.0,0.0,0.0,1.0,18.781854189609117
1813,72.0,6,,3.0,0,1,0,0,0,0,0,8,0.0,0.0,0.0,1.0,0.0,15.25688957809374
1814,71.0,2,10.0,0.0,1,0,0,0,1,0,0,7,0.0,0.0,0.0,0.0,1.0,24.61294356994541
1815,47.0,3,6.0,2.0,0,0,1,0,0,0,0,7,0.0,0.0,0.0,0.0,1.0,11.23594537682606
1816,129.0,9,,3.0,0,1,0,0,0,0,0,60,0.0,0.0,0.0,1.0,0.0,44.69026545333514
1817,92.0,5,,3.0,0,1,0,1,1,1,0,8,1.0,0.0,0.0,1.0,0.0,22.79348057598528
1818,52.0,4,10.0,0.0,1,0,1,0,0,0,0,10,0.0,0.0,1.0,0.0,0.0,8.442832785570205
1819,36.0,2,,0.0,1,1,0,1,1,0,1,4,0.0,0.0,1.0,0.0,0.0,18.781854189609117
1820,109.0,4,,3.0,0,1,0,1,1,1,1,20,0.0,0.0,0.0,1.0,0.0,18.473164499429945
1821,95.0,3,10.0,3.0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,1.0,11.23594537682606
1822,80.0,5,8.0,3.0,0,0,0,0,0,0,0,9,1.0,0.0,0.0,1.0,0.0,11.524548031698988
1823,63.0,3,,2.0,0,1,1,1,1,1,0,7,0.0,0.0,0.0,0.0,1.0,15.25688957809374
1824,198.0,4,,0.0,1,1,0,0,0,0,0,9,0.0,0.0,0.0,1.0,0.0,13.674404235916532
1825,102.0,5,10.0,3.0,0,0,1,0,0,0,0,9,0.0,0.0,0.0,1.0,0.0,8.442832785570205
1826,54.0,2,3.0,3.0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,1.0,0.0,18.781854189609117
1827,25.0,2,8.0,3.0,0,0,1,0,1,0,0,2,0.0,0.0,0.0,1.0,0.0,15.25688957809374
1828,66.0,3,12.0,3.0,0,0,1,0,0,0,0,4,0.0,0.0,1.0,0.0,0.0,24.61294356994541
1829,78.0,4,6.0,0.0,1,0,0,1,0,1,0,10,0.0,0.0,0.0,1.0,0.0,11.23594537682606
1830,297.0,1,5.0,0.0,1,0,0,0,0,0,0,32,0.0,0.0,0.0,1.0,0.0,8.442832785570205
1831,77.0,4,,2.0,0,1,1,0,0,0,0,10,0.0,0.0,0.0,1.0,0.0,22.79348057598528
1832,47.0,3,,0.0,1,1,1,0,0,0,0,7,0.0,0.0,1.0,0.0,0.0,9.635508099625392
1833,78.0,5,8.0,2.0,0,0,1,0,1,0,0,26,0.0,0.0,0.0,0.0,1.0,15.25688957809374
1834,95.0,2,6.0,2.0,0,0,1,0,1,0,0,5,0.0,0.0,0.0,1.0,0.0,15.25688957809374
1835,110.0,3,,0.0,1,1,0,0,0,0,0,9,0.0,0.0,0.0,0.0,1.0,11.524548031698988
1836,52.0,3,7.0,2.0,0,0,1,0,0,0,0,6,0.0,0.0,0.0,1.0,0.0,13.674404235916532
1837,50.0,2,,0.0,1,1,0,0,1,0,0,6,0.0,0.0,0.0,1.0,0.0,15.25688957809374
1838,72.0,3,3.0,1.0,0,0,1,0,0,0,1,9,0.0,0.0,0.0,0.0,1.0,11.524548031698988
1839,126.0,5,,0.0,1,1,0,0,0,0,0,8,0.0,0.0,0.0,1.0,0.0,17.640442397803668
1840,64.0,5,5.0,2.0,0,0,1,0,0,1,0,10,0.0,0.0,0.0,0.0,1.0,9.226974492834636
1841,192.0,5,,0.0,1,1,0,0,0,0,0,33,0.0,0.0,0.0,0.0,1.0,17.074597659317714
1842,33.0,5,,3.0,0,1,0,0,0,0,0,13,0.0,0.0,0.0,1.0,0.0,18.781854189609117
1843,72.0,3,,0.0,1,1,0,1,1,1,0,9,0.0,0.0,0.0,1.0,0.0,13.737301913536498
1844,48.0,7,,3.0,0,1,0,0,0,0,0,12,0.0,0.0,0.0,1.0,0.0,22.79348057598528
1845,57.0,4,9.0,3.0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,1.0,24.61294356994541
1846,60.0,3,7.0,0.0,1,0,1,0,1,0,1,7,0.0,0.0,0.0,1.0,0.0,13.674404235916532
1847,109.0,3,,2.0,0,1,1,0,0,0,0,9,0.0,0.0,0.0,1.0,0.0,15.25688957809374
1848,90.0,1,8.0,2.0,0,0,1,1,0,0,0,3,0.0,0.0,1.0,0.0,0.0,13.674404235916532
1849,240.0,3,20.0,0.0,1,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,1.0,11.524548031698988
1850,129.0,4,25.0,3.0,0,0,0,0,0,0,0,12,0.0,0.0,0.0,1.0,0.0,17.640442397803668
1851,490.0,2,,0.0,1,1,0,0,0,0,0,11,0.0,1.0,0.0,1.0,0.0,24.61294356994541
1852,33.0,4,,0.0,1,1,0,0,0,0,0,7,0.0,0.0,0.0,0.0,1.0,46.42285954678442
1853,69.0,2,6.0,3.0,0,0,0,0,1,0,0,7,0.0,0.0,0.0,1.0,0.0,13.674404235916532
1854,73.0,4,12.0,3.0,0,0,0,1,1,1,0,10,0.0,0.0,0.0,0.0,1.0,15.25688957809374
1855,293.0,3,,0.0,1,1,0,0,0,0,0,39,0.0,1.0,0.0,1.0,0.0,16.50254049812696
1856,49.0,1,,0.0,1,1,1,1,1,1,0,3,0.0,0.0,0.0,0.0,1.0,8.300633551777777
1857,546.0,3,30.0,0.0,1,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,17.640442397803668
1858,32.0,5,4.0,2.0,0,0,1,1,0,0,0,6,0.0,0.0,0.0,0.0,1.0,11.23594537682606
1859,333.0,7,,0.0,1,1,0,0,0,0,1,19,0.0,0.0,0.0,1.0,0.0,17.640442397803668
1860,63.0,6,30.0,0.0,1,0,0,1,0,1,0,14,0.0,0.0,0.0,1.0,0.0,22.79348057598528
1861,100.0,4,,0.0,1,1,0,0,0,0,0,9,0.0,1.0,0.0,1.0,0.0,24.61294356994541
1862,60.0,2,7.0,3.0,0,0,1,0,0,0,0,4,0.0,0.0,1.0,0.0,0.0,15.25688957809374
1863,73.0,2,6.0,2.0,0,0,1,0,0,0,0,6,0.0,0.0,0.0,1.0,0.0,8.300633551777777
1864,19.0,2,,0.0,1,1,0,0,0,0,0,4,0.0,0.0,0.0,0.0,1.0,8.442832785570205
1865,50.0,3,,0.0,1,1,1,0,0,0,0,9,0.0,0.0,0.0,0.0,1.0,8.300633551777777
1866,58.0,2,3.0,0.0,1,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,1.0,11.524548031698988
1867,74.0,5,,2.0,0,1,1,0,1,1,0,8,0.0,0.0,0.0,1.0,0.0,18.473164499429945
1868,60.0,2,3.0,0.0,1,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,1.0,8.300633551777777
1869,52.0,1,,3.0,0,1,1,1,0,1,0,3,0.0,0.0,1.0,0.0,0.0,15.25688957809374
1870,29.0,3,,3.0,0,1,1,0,0,0,0,6,0.0,0.0,1.0,0.0,0.0,18.781854189609117
1871,90.0,3,6.0,2.0,0,0,1,1,1,0,0,8,0.0,0.0,0.0,0.0,1.0,9.226974492834636
1872,72.0,1,4.0,3.0,0,0,0,1,1,0,0,4,0.0,0.0,0.0,1.0,0.0,8.442832785570205
1873,84.0,4,7.0,0.0,1,0,0,1,1,1,0,9,0.0,0.0,0.0,0.0,1.0,8.300633551777777
1874,51.0,2,5.0,2.0,0,0,1,1,1,0,1,4,0.0,0.0,1.0,0.0,0.0,8.442832785570205
1875,71.0,1,,0.0,1,1,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,11.524548031698988
1876,95.0,5,,0.0,1,1,0,0,0,0,0,13,0.0,0.0,0.0,1.0,0.0,24.61294356994541
1877,101.0,4,30.0,3.0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,1.0,24.61294356994541
1878,63.0,2,8.0,0.0,1,0,0,0,0,0,0,8,0.0,0.0,0.0,1.0,0.0,46.42285954678442
1879,16.0,2,,0.0,1,1,0,1,0,0,1,4,0.0,0.0,0.0,0.0,1.0,46.42285954678442
1880,87.0,2,5.0,3.0,0,0,1,0,0,0,0,6,0.0,0.0,0.0,1.0,0.0,13.674404235916532
1881,175.0,3,,2.0,0,1,1,0,0,0,0,19,0.0,0.0,0.0,1.0,0.0,22.79348057598528
1882,76.0,2,10.0,1.0,0,0,1,0,0,0,0,9,0.0,0.0,0.0,1.0,0.0,46.42285954678442
1883,31.0,4,6.0,3.0,0,0,1,0,1,0,0,15,0.0,0.0,0.0,1.0,0.0,15.25688957809374
1884,37.0,4,,0.0,1,1,1,0,0,0,0,7,0.0,0.0,0.0,0.0,1.0,9.226974492834636
1885,50.0,4,,0.0,1,1,0,0,0,0,0,9,1.0,0.0,0.0,1.0,0.0,9.226974492834636
1886,107.0,4,12.0,3.0,0,0,0,1,1,0,1,8,0.0,0.0,0.0,0.0,0.0,11.23594537682606
1887,97.0,1,,0.0,1,1,1,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,17.074597659317714
1888,64.0,4,6.0,2.0,0,0,1,1,0,0,0,9,0.0,0.0,0.0,0.0,1.0,8.442832785570205
1889,81.0,3,8.0,0.0,1,0,1,0,0,0,1,9,0.0,0.0,0.0,0.0,0.0,8.300633551777777
1890,60.0,5,,3.0,0,1,1,0,1,0,0,13,0.0,0.0,0.0,1.0,0.0,11.23594537682606
1891,47.0,2,5.0,0.0,1,0,0,1,1,0,0,5,0.0,0.0,0.0,0.0,1.0,8.442832785570205
1892,78.0,2,4.0,3.0,0,0,1,0,0,0,0,5,0.0,0.0,1.0,0.0,0.0,15.25688957809374
1893,45.0,5,6.0,2.0,0,0,1,0,0,0,0,6,0.0,0.0,1.0,0.0,0.0,18.781854189609117
1894,40.0,3,6.0,0.0,1,0,1,1,1,1,0,5,0.0,0.0,0.0,1.0,0.0,11.23594537682606
1895,50.0,3,5.0,0.0,1,0,0,0,1,1,0,12,0.0,0.0,0.0,0.0,1.0,44.69026545333514
1896,140.0,5,12.0,0.0,1,0,0,0,0,0,0,49,1.0,0.0,0.0,1.0,0.0,44.69026545333514
